gene,pval,fdr,mean_dcm,mean_acm,log2fc
ENSG00000259715,0.19948752679520487,0.9694443168477259,1.4310461,1.1312959,0.33909357
ENSG00000253858,0.19948752679520487,0.9694443168477259,0.71763015,1.0528442,-0.55297875
FEM1B,0.19948752679520487,0.9694443168477259,2.85222,2.828902,0.011843085
TENT4A,0.19948752679520487,0.9694443168477259,3.2864325,3.2703397,0.0070818663
DAP,0.19948752679520487,0.9694443168477259,2.6521242,2.596066,0.030821204
ENSG00000180458,0.19948752679520487,0.9694443168477259,0.3681497,0.57940406,-0.6542758
CAPS,0.19948752679520487,0.9694443168477259,1.3038433,1.0404773,0.32552472
ZFYVE26,0.19948752679520487,0.9694443168477259,2.6025302,2.8213117,-0.116451025
NCAM2,0.19948752679520487,0.9694443168477259,1.7257802,2.0805523,-0.2697177
MAN2B1,0.19948752679520487,0.9694443168477259,2.3111186,1.97476,0.22691387
NECAB3,0.19948752679520487,0.9694443168477259,3.0459409,3.325995,-0.12689793
CEP43,0.19948752679520487,0.9694443168477259,3.4675581,3.6621547,-0.078772545
SNAP91,0.19948752679520487,0.9694443168477259,1.710871,2.1003642,-0.29590845
ZNF667,0.19948752679520487,0.9694443168477259,2.3587844,2.2365346,0.07677841
CCDC107,0.19948752679520487,0.9694443168477259,3.6896176,4.0597043,-0.13790321
UPP1,0.19948752679520487,0.9694443168477259,3.5945933,3.5441394,0.020393133
YPEL3-DT,0.19948752679520487,0.9694443168477259,0.4836366,0.6273645,-0.3753798
KLHL18,0.19948752679520487,0.9694443168477259,3.5640657,3.5380046,0.01058805
ENSG00000267345,0.19948752679520487,0.9694443168477259,1.7354563,1.8631506,-0.10242915
ZNF3,0.19948752679520487,0.9694443168477259,2.504353,2.5093412,-0.002870798
OOSP3,0.19948752679520487,0.9694443168477259,1.5693263,1.9374834,-0.30403852
UBE3D,0.19948752679520487,0.9694443168477259,2.954451,3.1768448,-0.1047045
HSF1,0.19948752679520487,0.9694443168477259,4.5837684,4.7496524,-0.05128789
USP25,0.19948752679520487,0.9694443168477259,4.788004,5.015759,-0.06704354
DOCK2,0.19948752679520487,0.9694443168477259,1.769933,2.180572,-0.30101168
PARPBP,0.19948752679520487,0.9694443168477259,0.75141525,0.9442974,-0.32963046
TMX3,0.19948752679520487,0.9694443168477259,3.217983,3.4731233,-0.110076904
ENSG00000273209,0.19948752679520487,0.9694443168477259,0.6050493,0.37559232,0.68788373
CCDC86,0.19948752679520487,0.9694443168477259,0.43771303,0.82746404,-0.91870975
ADCY6,0.19948752679520487,0.9694443168477259,4.9582624,4.8954687,0.018387794
LPCAT1,0.19948752679520487,0.9694443168477259,1.2400302,0.9236616,0.42493844
COMMD9,0.19948752679520487,0.9694443168477259,2.0987751,2.3963115,-0.19126785
MT2A,0.19948752679520487,0.9694443168477259,3.4429781,3.809977,-0.1461252
LINC03072,0.19948752679520487,0.9694443168477259,1.7901764,1.5719894,0.18751013
EBPL,0.19948752679520487,0.9694443168477259,2.110074,2.3022597,-0.12575698
PSMB7,0.19948752679520487,0.9694443168477259,3.6444578,3.6602662,-0.006244421
TBC1D25,0.19948752679520487,0.9694443168477259,2.658988,2.6420133,0.009239554
ANXA3,0.19948752679520487,0.9694443168477259,0.6331974,0.97512347,-0.62292874
ENSG00000265400,0.19948752679520487,0.9694443168477259,0.070756994,0.14265743,-1.0116
PLGLB1,0.19948752679520487,0.9694443168477259,3.0685568,3.3119357,-0.110114336
ENSG00000272558,0.19948752679520487,0.9694443168477259,1.0016959,1.3864198,-0.4689192
KLHL24,0.19948752679520487,0.9694443168477259,5.608403,5.8728395,-0.06646824
SLC45A1,0.19948752679520487,0.9694443168477259,1.0883759,1.378764,-0.34119838
DDX21,0.19948752679520487,0.9694443168477259,3.2853901,3.2358727,0.021909833
GRIN3A,0.19948752679520487,0.9694443168477259,1.3552985,1.5251724,-0.17036155
ENO1,0.19948752679520487,0.9694443168477259,3.2683856,3.2330134,0.015698671
SPRYD7,0.19948752679520487,0.9694443168477259,2.6119335,2.9424381,-0.17189384
KBTBD8,0.19948752679520487,0.9694443168477259,1.5850264,1.7963614,-0.18057066
FGFBP2,0.19948752679520487,0.9694443168477259,0.19845009,0.31456277,-0.66456914
PIP4K2C,0.19948752679520487,0.9694443168477259,1.3429965,1.2804611,0.068792075
B4GALNT1,0.19948752679520487,0.9694443168477259,0.73018223,0.50113755,0.543049
LINC02195,0.19948752679520487,0.9694443168477259,0.04004115,0.10990065,-1.4566219
MAU2,0.19948752679520487,0.9694443168477259,4.3603587,4.338666,0.0071952343
IGHG1,0.19948752679520487,0.9694443168477259,0.09084315,0.4041898,-2.1535711
ENSG00000236366,0.19948752679520487,0.9694443168477259,0.31712654,0.49683005,-0.6476922
TTLL8,0.19948752679520487,0.9694443168477259,0.07465673,0.1766276,-1.2423556
ZC3H7B,0.19948752679520487,0.9694443168477259,3.316202,3.2474806,0.030210853
IL18BP,0.19948752679520487,0.9694443168477259,0.43064645,0.19321801,1.1562703
DLG4,0.19948752679520487,0.9694443168477259,1.3427145,1.0007519,0.42406797
ENSG00000228527,0.19948752679520487,0.9694443168477259,0.112350896,0.2654275,-1.240299
GHRHR,0.19948752679520487,0.9694443168477259,0.11576767,0.24309167,-1.0702615
LINC01734,0.19948752679520487,0.9694443168477259,0.079925485,0.19856104,-1.3128443
PAFAH1B3,0.19948752679520487,0.9694443168477259,0.4298881,0.1589545,1.4353415
RAB4A,0.19948752679520487,0.9694443168477259,3.897539,3.7765586,0.04549122
ENSG00000234464,0.19948752679520487,0.9694443168477259,0.0694675,0.17619932,-1.3427856
DNAL1,0.19948752679520487,0.9694443168477259,2.4099011,2.7070582,-0.16775191
NASP,0.19948752679520487,0.9694443168477259,3.6806617,3.6042404,0.030269861
ELP3,0.19948752679520487,0.9694443168477259,3.4075136,3.6816635,-0.11163831
SKIDA1,0.19948752679520487,0.9694443168477259,1.0026683,0.72822684,0.46138388
SCMH1,0.19948752679520487,0.9694443168477259,5.561081,5.44441,0.030589819
ZNF215,0.19948752679520487,0.9694443168477259,0.41479322,0.7112226,-0.7779073
COPB2,0.19948752679520487,0.9694443168477259,3.4660635,3.7890718,-0.12854636
OR7A17,0.19948752679520487,0.9694443168477259,0.032293413,0.18107373,-2.4872289
STAM-DT,0.19948752679520487,0.9694443168477259,1.6598634,1.877306,-0.17759919
PRRT3,0.19948752679520487,0.9694443168477259,0.87252796,0.6645262,0.39287472
LINC01908,0.19948752679520487,0.9694443168477259,0.08707838,0.21714547,-1.3182657
PHF10,0.19948752679520487,0.9694443168477259,2.8607244,2.8262146,0.01750958
ZBTB18,0.19948752679520487,0.9694443168477259,1.0281799,0.7515062,0.45223513
CREB3L1,0.19948752679520487,0.9694443168477259,1.2979497,0.9661907,0.42585415
ENSG00000232464,0.19948752679520487,0.9694443168477259,4.5582285,4.3571553,0.0650866
STON2,0.19948752679520487,0.9694443168477259,0.86520064,0.64422673,0.42546564
AP2B1,0.19948752679520487,0.9694443168477259,4.2485795,4.3332405,-0.028465748
METTL6,0.19948752679520487,0.9694443168477259,3.174854,3.362263,-0.082742214
CSNK1G1,0.19948752679520487,0.9694443168477259,1.8808293,2.1821146,-0.21435785
RB1CC1,0.19948752679520487,0.9694443168477259,5.0672326,5.1216908,-0.015421867
CREM,0.19948752679520487,0.9694443168477259,4.26162,4.6404285,-0.12285614
VBP1,0.19948752679520487,0.9694443168477259,2.1723914,2.4807227,-0.19147623
HELLS,0.19948752679520487,0.9694443168477259,1.0233393,1.2160505,-0.2489184
CFAP300,0.19948752679520487,0.9694443168477259,0.33312592,0.15648969,1.0899953
BALR6,0.19948752679520487,0.9694443168477259,0.23040383,0.062380817,1.8849738
TM4SF1-AS1,0.19948752679520487,0.9694443168477259,1.0915469,1.5815847,-0.53499633
TMEM191C,0.19948752679520487,0.9694443168477259,0.3242526,0.5208373,-0.68371296
ETNK1,0.19948752679520487,0.9694443168477259,3.6885304,3.8049717,-0.04483962
RXRB,0.19948752679520487,0.9694443168477259,2.4456081,2.7008443,-0.1432172
GTF3C1,0.19948752679520487,0.9694443168477259,4.005147,3.9417865,0.023005605
RNF19A,0.19948752679520487,0.9694443168477259,5.018702,5.1974154,-0.05047989
HNRNPAB,0.19948752679520487,0.9694443168477259,2.197059,2.1111,0.057578683
GOT2,0.19948752679520487,0.9694443168477259,3.5737653,3.598929,-0.010122776
C14orf39,0.19948752679520487,0.9694443168477259,0.6561171,0.41222203,0.6705304
FAHD2A,0.19948752679520487,0.9694443168477259,2.524555,2.4328835,0.053361893
POLR2J2-UPK3BL1,0.19948752679520487,0.9694443168477259,3.945586,4.1679587,-0.07910156
GRK4,0.19948752679520487,0.9694443168477259,4.449867,4.342749,0.03515339
ENSG00000231662,0.19948752679520487,0.9694443168477259,0.22575219,0.39275235,-0.79887724
FAM229B,0.19948752679520487,0.9694443168477259,2.5134587,2.8859465,-0.19937038
ENSG00000266953,0.19948752679520487,0.9694443168477259,0.3462669,0.6695384,-0.9512803
ZBTB11,0.19948752679520487,0.9694443168477259,3.0249796,2.9080262,0.056885123
ENSG00000248799,0.19948752679520487,0.9694443168477259,0.024387522,0.08141959,-1.7391915
PANK1,0.19948752679520487,0.9694443168477259,4.160791,4.4399767,-0.09369445
CPOX,0.19948752679520487,0.9694443168477259,2.2100942,2.2164793,-0.004161954
TCP11L2,0.19948752679520487,0.9694443168477259,4.1425714,4.4857097,-0.11480975
ST3GAL6,0.19948752679520487,0.9694443168477259,5.8067074,5.787844,0.004694462
TRMT10A,0.19948752679520487,0.9694443168477259,1.9627774,2.1473036,-0.12962955
ZIC1,0.19948752679520487,0.9694443168477259,0.164175,0.28684884,-0.80505264
CEACAM3,0.19948752679520487,0.9694443168477259,0.03719849,0.08141959,-1.1301107
LOLI1,0.19948752679520487,0.9694443168477259,0.4444993,0.6416387,-0.529579
ENSG00000243636,0.19948752679520487,0.9694443168477259,0.71672815,0.92707676,-0.3712623
NLGN1-AS1,0.20332338341684653,0.9717492978746345,0.7546899,1.0130903,-0.4248063
MT-ND4L,0.20332338341684653,0.9717492978746345,1.7222221,1.427437,0.27084404
SYN1,0.20332338341684653,0.9717492978746345,0.3847575,0.16983916,1.1797756
ENSG00000236209,0.20332338341684653,0.9717492978746345,0.35752216,0.6084142,-0.76701945
TNFRSF11A,0.20332338341684653,0.9717492978746345,0.72838885,0.9650044,-0.40582615
GNB1L,0.20332338341684653,0.9717492978746345,1.0684942,0.83168435,0.3614706
OVOL3,0.20332338341684653,0.9717492978746345,0.5299389,0.36270255,0.5470378
RHOXF1-AS1,0.20332338341684653,0.9717492978746345,1.6465554,1.7839575,-0.11563009
ENSG00000232537,0.20332338341684653,0.9717492978746345,0.036595408,0.123533085,-1.7551353
CENPQ,0.20332338341684653,0.9717492978746345,1.4290833,1.538943,-0.10684973
ENSG00000254511,0.20332338341684653,0.9717492978746345,0.035438016,0.12391245,-1.8059225
ENSG00000267633,0.20332338341684653,0.9717492978746345,0.7979033,1.0407021,-0.38327083
OR6C4,0.20332338341684653,0.9717492978746345,0.18889426,0.018744972,3.332934
VCF2,0.20332338341684653,0.9717492978746345,1.5200655,1.6604143,-0.1274097
LINC01502,0.20332338341684653,0.9717492978746345,0.6755323,0.94352436,-0.48203444
RNASEH2C,0.20332338341684653,0.9717492978746345,1.9809291,2.1043384,-0.08718938
BNIPL,0.20332338341684653,0.9717492978746345,1.6013261,1.6880884,-0.0761233
ERCC6L,0.20332338341684653,0.9717492978746345,1.2912581,1.550913,-0.26434016
DNM3OS,0.20332338341684653,0.9717492978746345,0.41626292,0.73950756,-0.8290683
SUV39H1,0.20332338341684653,0.9717492978746345,0.4279842,0.6261205,-0.5488817
INHBA-AS1,0.20332338341684653,0.9717492978746345,0.35983574,0.14227064,1.3386946
ENSG00000263435,0.20332338341684653,0.9717492978746345,0.038802523,0.1489461,-1.9405408
ENSG00000253706,0.20332338341684653,0.9717492978746345,0.21348931,0.41875935,-0.9719542
ASGR1,0.20332338341684653,0.9717492978746345,0.14763132,0.018744972,2.977356
KBTBD7,0.20332338341684653,0.9717492978746345,1.695968,1.8853626,-0.15273297
SLC47A1,0.20332338341684653,0.9717492978746345,3.0112035,2.6217656,0.19980145
CUEDC2,0.20332338341684653,0.9717492978746345,2.6629102,2.428902,0.13269949
DTX3,0.20332338341684653,0.9717492978746345,2.23794,1.9673418,0.18592376
HINT3,0.20721266559365048,0.9743253768578037,2.4667735,2.1724946,0.18327248
SNX31,0.20721266559365048,0.9743253768578037,0.7702164,0.51485354,0.5811008
EIF2S2,0.20721266559365048,0.9743253768578037,3.1871834,3.154436,0.01489985
BMP2,0.20721266559365048,0.9743253768578037,0.23852609,0.48224288,-1.0156099
DENND6A,0.20721266559365048,0.9743253768578037,4.2242756,4.396105,-0.05752182
NFE4,0.20721266559365048,0.9743253768578037,0.1520513,0.3079047,-1.017921
ENSG00000260750,0.20721266559365048,0.9743253768578037,0.5218824,0.32336822,0.6905452
TRIM45,0.20721266559365048,0.9743253768578037,2.0770383,2.4486382,-0.23745167
BAG1,0.20721266559365048,0.9743253768578037,2.3852506,2.3084068,0.047243357
NOP2,0.20721266559365048,0.9743253768578037,0.49571174,0.24615823,1.0099125
ACRBP,0.20721266559365048,0.9743253768578037,0.20854178,0.32145602,-0.6242826
LGALS1,0.20721266559365048,0.9743253768578037,2.706027,3.057885,-0.17635775
KRTAP5-AS1,0.20721266559365048,0.9743253768578037,2.4145956,2.276781,0.08478594
PGAP6,0.20721266559365048,0.9743253768578037,2.074221,1.8427587,0.17070234
CPS1,0.20721266559365048,0.9743253768578037,1.9148178,2.2332802,-0.22195703
FAM221A,0.20721266559365048,0.9743253768578037,2.197161,2.5647488,-0.22317684
RPL10A,0.20721266559365048,0.9743253768578037,3.2515523,3.4936087,-0.1035893
BCL7A,0.20721266559365048,0.9743253768578037,3.4070048,3.3304372,0.03279245
SETD1A,0.20721266559365048,0.9743253768578037,2.1503527,2.1087186,0.028206706
COL3A1,0.20721266559365048,0.9743253768578037,1.1806252,0.8654192,0.44807947
SOBP,0.20721266559365048,0.9743253768578037,4.6508574,4.603559,0.014747143
EDRF1,0.20721266559365048,0.9743253768578037,2.9687498,3.3094578,-0.15673935
LINC02012,0.20721266559365048,0.9743253768578037,0.032166746,0.1850895,-2.5245442
ENSG00000254913,0.20721266559365048,0.9743253768578037,1.2101119,0.8880608,0.44640952
FAM177B,0.20721266559365048,0.9743253768578037,0.43134645,0.62593305,-0.5371603
PDP1,0.20721266559365048,0.9743253768578037,3.0931833,2.9996939,0.044277072
TAOK1,0.20721266559365048,0.9743253768578037,4.9215326,4.937185,-0.0045809746
KLHL6,0.20721266559365048,0.9743253768578037,0.52140963,0.31369174,0.73306787
WASHC1,0.20721266559365048,0.9743253768578037,4.4480066,4.4828763,-0.011265755
SPTLC2,0.20721266559365048,0.9743253768578037,3.074465,3.1305037,-0.02605939
LRRC36,0.20721266559365048,0.9743253768578037,0.48363346,0.63312596,-0.38857782
NHLRC2,0.20721266559365048,0.9743253768578037,5.1262355,5.222478,-0.026834726
SLC24A4,0.20721266559365048,0.9743253768578037,0.5679726,0.68167937,-0.26327157
SORL1,0.20721266559365048,0.9743253768578037,1.7621293,2.109742,-0.25974655
CPA2,0.20721266559365048,0.9743253768578037,0.4384398,0.6445721,-0.55596185
MAN2B2,0.20721266559365048,0.9743253768578037,1.6560403,1.949167,-0.23511982
ENSG00000270871,0.20721266559365048,0.9743253768578037,3.437499,3.7603064,-0.12949085
DCUN1D1,0.20721266559365048,0.9743253768578037,3.6537797,3.7581246,-0.040623307
ZNF852,0.20721266559365048,0.9743253768578037,2.5026715,2.7964056,-0.16010463
KIF26B,0.20721266559365048,0.9743253768578037,3.1742864,3.0215633,0.07113707
PIR,0.20721266559365048,0.9743253768578037,4.143268,4.177412,-0.011840105
GPATCH2,0.20721266559365048,0.9743253768578037,4.8481026,4.8305335,0.0052378178
DUT,0.20721266559365048,0.9743253768578037,2.6081755,2.8463182,-0.12605596
INSC,0.20721266559365048,0.9743253768578037,0.25976774,0.08590524,1.5963931
ENSG00000231010,0.20721266559365048,0.9743253768578037,0.23883605,0.07447924,1.681097
TNS4,0.20721266559365048,0.9743253768578037,0.18048723,0.28534344,-0.66079986
C4orf17,0.20721266559365048,0.9743253768578037,0.11875479,0.30867717,-1.3781056
PCOLCE,0.20721266559365048,0.9743253768578037,1.2630354,1.8528353,-0.5528392
DPEP2,0.20721266559365048,0.9743253768578037,0.2928669,0.11315845,1.3718932
BBIP1,0.20721266559365048,0.9743253768578037,3.0693116,2.954545,0.054979205
LINC02355,0.20721266559365048,0.9743253768578037,1.2499956,0.97365075,0.3604463
MYO3B-AS1,0.20721266559365048,0.9743253768578037,0.39749038,0.5967046,-0.58609575
ENSG00000249199,0.20721266559365048,0.9743253768578037,0.11757706,0.17709635,-0.5909238
ROBO2,0.20721266559365048,0.9743253768578037,2.7920086,3.0518208,-0.12836671
TUBD1,0.20721266559365048,0.9743253768578037,3.2653732,3.4922676,-0.0969162
EML1,0.20721266559365048,0.9743253768578037,3.0616994,2.9809728,0.038549423
NFYC-AS1,0.20721266559365048,0.9743253768578037,1.369806,1.2018996,0.18865505
STAG1-DT,0.20721266559365048,0.9743253768578037,0.07947184,0.14265743,-0.8440311
ITPR1,0.20721266559365048,0.9743253768578037,3.831281,3.5312696,0.1176399
PAPPA,0.20721266559365048,0.9743253768578037,2.5011442,2.3999295,0.05959618
METTL26,0.20721266559365048,0.9743253768578037,1.8107873,2.2092845,-0.28696197
ENSG00000265702,0.20721266559365048,0.9743253768578037,0.13622168,0.24621284,-0.853945
ATAD3B,0.20721266559365048,0.9743253768578037,2.747144,2.69377,0.028305888
ENSG00000257474,0.20721266559365048,0.9743253768578037,0.2584354,0.45748264,-0.82391083
C22orf15,0.20721266559365048,0.9743253768578037,0.23369075,0.06267462,1.8986306
TRHR,0.20721266559365048,0.9743253768578037,0.31936705,0.48701388,-0.6087458
ZNF624,0.20721266559365048,0.9743253768578037,0.7541465,0.5284016,0.51320916
SETD7,0.20721266559365048,0.9743253768578037,3.2941997,3.217301,0.03407705
RPS18,0.20721266559365048,0.9743253768578037,2.1159341,2.3775613,-0.16818774
ARMH3,0.20721266559365048,0.9743253768578037,5.241762,5.4394174,-0.053400278
IMMT,0.20721266559365048,0.9743253768578037,4.582473,4.563677,0.0059297085
CHDH,0.20721266559365048,0.9743253768578037,0.5171014,0.81684214,-0.6596091
TTF1,0.20721266559365048,0.9743253768578037,3.6131475,3.752232,-0.05449283
DYNC2I1,0.20721266559365048,0.9743253768578037,4.933873,4.900081,0.009915113
LINC02453,0.20721266559365048,0.9743253768578037,0.92138004,1.1727433,-0.34801862
KLHL10,0.20721266559365048,0.9743253768578037,1.1075128,0.7908002,0.48593763
ENSG00000220256,0.20721266559365048,0.9743253768578037,0.47842553,0.8266376,-0.7889594
ENSG00000187186,0.20721266559365048,0.9743253768578037,0.9182919,1.3020635,-0.50377446
ZSWIM1,0.20721266559365048,0.9743253768578037,0.4619046,0.6430736,-0.47738814
HMGN1,0.20721266559365048,0.9743253768578037,4.034122,4.1641474,-0.045766592
SLC7A7,0.20721266559365048,0.9743253768578037,1.0604812,1.4410672,-0.44241828
C3orf22,0.20721266559365048,0.9743253768578037,0.22671205,0.40114522,-0.8232608
STUM,0.20721266559365048,0.9743253768578037,0.3695095,0.6242819,-0.7565845
KLHL40,0.20721266559365048,0.9743253768578037,0.2420483,0.06817818,1.8278978
WRN,0.20721266559365048,0.9743253768578037,4.0052395,4.254147,-0.086981535
EHD1,0.20721266559365048,0.9743253768578037,1.6303432,1.364336,0.25697652
FBXO48,0.20721266559365048,0.9743253768578037,0.4015303,0.57832843,-0.5263791
ENSG00000260121,0.20721266559365048,0.9743253768578037,0.036694642,0.1669737,-2.185949
ENSG00000261512,0.20721266559365048,0.9743253768578037,0.40866423,0.5903115,-0.5305595
ACBD3,0.20721266559365048,0.9743253768578037,3.8321939,3.8606637,-0.010678291
DCAF4L1,0.20721266559365048,0.9743253768578037,1.1335742,1.3724886,-0.2759151
ATP6AP1,0.20721266559365048,0.9743253768578037,1.864896,2.215918,-0.24880916
SNRPD1,0.20721266559365048,0.9743253768578037,2.3416548,2.199422,0.090403914
OR7D4,0.20721266559365048,0.9743253768578037,0.031133853,0.1643879,-2.4005105
NUDT12,0.20721266559365048,0.9743253768578037,2.5259256,2.8270202,-0.16246998
CEP112,0.20721266559365048,0.9743253768578037,4.1284685,4.3811903,-0.08571601
NALCN-AS1,0.20721266559365048,0.9743253768578037,1.045656,0.8024721,0.3818846
PRKD2,0.20721266559365048,0.9743253768578037,2.1967442,2.109721,0.05831468
ENSG00000259403,0.20721266559365048,0.9743253768578037,1.7159299,2.0672543,-0.2687251
TSPEAR-AS1,0.20721266559365048,0.9743253768578037,0.03169436,0.14741732,-2.2175725
CASC16,0.20721266559365048,0.9743253768578037,0.10183701,0.15951574,-0.6474316
CCDC54-AS1,0.20721266559365048,0.9743253768578037,3.159438,3.5447965,-0.16603482
BTF3-DT,0.20721266559365048,0.9743253768578037,0.95695466,1.2759496,-0.41504842
